UniProtID	asa	psipred	pfam	gnomad	polyphen	sift	provean	provean_sift
Q969E8	0	1	1	1	1	1	1	0
P62857	1	1	1	1	1	0	0	0
Q8IWX7	0	1	1	1	1	0	0	0
Q8TD30	1	1	1	1	1	1	1	0
Q8TCG5	0	1	1	1	1	0	0	0
O43306	0	1	1	1	1	1	1	0
P19634	1	1	1	1	1	1	1	0
Q14571	0	1	1	1	1	0	0	0
P58215	0	1	1	1	1	1	1	0
Q13467	1	0	1	1	1	1	1	0
O96014	0	0	1	1	1	1	1	0
P56703	0	0	1	1	1	1	1	0
Q6P4F7	1	0	1	1	1	1	1	0
Q9Y234	0	1	0	1	1	0	0	0
P57059	0	1	1	1	1	1	1	0
P84074	1	1	1	1	1	1	1	0
Q92985	1	1	1	1	1	0	0	0
O95025	0	1	1	1	1	1	1	0
Q9Y6X8	1	0	1	1	1	1	1	0
P00749	1	0	1	1	1	0	0	0
P56159	0	0	1	1	1	0	0	0
Q09666	1	0	0	1	1	0	0	0
O94779	1	0	1	1	1	0	0	0
P30153	1	1	1	1	1	1	1	0
P25101	0	1	1	1	1	1	1	0
Q92535	0	0	1	1	1	0	0	0
Q9Y2R0	0	1	1	1	1	1	1	0
Q9H3Q3	0	0	1	1	1	1	1	0
P20930	1	1	1	1	1	1	1	0
P10276	1	0	1	1	1	0	0	0
Q8N5Z5	1	1	1	1	1	0	0	0
Q9UBH6	1	1	1	1	1	0	0	0
Q9NP08	0	1	1	1	1	1	1	0
Q8IYF3	0	1	1	1	1	0	0	0
Q14432	0	1	1	1	1	1	1	0
P78367	0	0	1	1	1	1	1	0
Q9Y5B0	1	1	1	1	1	0	0	0
Q6NZI2	0	0	1	1	1	1	1	0
Q9Y2P5	0	1	1	1	1	1	1	0
Q86WC4	0	0	1	1	1	1	1	0
P57775	0	0	1	1	1	1	1	0
P04844	0	1	1	1	1	1	1	0
Q15813	1	1	1	1	1	0	0	0
Q8NCE2	0	0	0	1	1	1	1	0
Q9GZS0	0	1	0	1	1	0	0	0
Q68DA7	0	1	1	1	1	0	0	0
Q8IWU6	0	1	1	1	1	0	0	0
P42702	1	1	1	1	1	0	0	0
P12643	1	1	1	1	1	1	1	0
O60721	0	1	1	1	1	1	1	0
Q13753	0	0	1	1	1	1	1	0
Q9H2F3	0	1	1	1	1	0	0	0
Q86UX7	0	1	1	1	1	1	1	0
P78337	0	1	1	1	1	0	0	0
Q13443	0	0	1	1	1	0	0	0
Q13609	0	1	1	1	1	1	1	0
O60479	1	0	1	1	1	1	1	0
P19087	0	0	1	1	1	1	1	0
Q96KJ9	0	0	1	1	1	1	1	0
Q96M11	0	1	1	1	1	0	0	0
P40225	1	0	1	1	1	1	1	0
P14416	1	1	1	1	1	0	0	0
Q8WVP7	0	0	1	1	1	1	1	0
Q6P179	1	1	1	1	1	0	0	0
Q92608	1	1	1	1	1	1	1	0
Q9NPD8	1	1	1	1	1	1	1	0
Q96HP0	0	1	1	1	1	1	1	0
Q9H3L0	1	1	1	1	1	0	0	0
O75496	1	0	1	1	1	0	0	0
Q9NR61	1	1	1	1	1	1	1	0
Q9NUQ7	0	1	1	1	1	1	1	0
Q9UKG1	1	1	1	1	1	1	1	0
Q8WVJ9	0	1	1	1	1	1	1	0
O00451	1	0	1	1	1	1	1	0
Q9C0B1	1	1	1	1	1	0	0	0
Q6NV75	0	0	1	1	1	1	1	0
Q9UPQ7	0	0	1	1	1	1	1	0
Q5TCY1	1	0	1	1	1	1	1	0
Q04206	1	0	1	1	1	0	0	0
Q6ZMB0	0	0	1	1	1	0	0	0
Q0P5N6	0	0	1	1	1	1	1	0
Q16647	1	0	1	1	1	1	1	0
P42356	1	1	1	0	1	1	1	0
Q14653	1	0	1	1	1	0	0	0
Q7Z6B7	0	1	1	1	1	1	1	0
Q6P4I2	0	1	0	1	1	1	1	0
Q13426	1	1	1	1	1	0	0	0
Q8NI27	0	1	1	1	1	0	0	0
Q9Y6C2	1	0	1	1	1	1	1	0
Q3ZAQ7	0	1	1	1	1	1	1	0
Q6ICL3	0	1	1	1	1	0	0	0
Q969Y0	0	0	1	1	1	0	0	0
Q460N5	1	1	1	1	1	1	1	0
Q8TCG2	1	1	1	1	1	1	1	0
Q9NYQ8	0	0	1	1	1	1	1	0
Q9NRR4	1	1	1	1	1	0	0	0
P04439	1	1	1	0	1	0	0	0
Q7Z7B0	0	1	1	1	1	1	1	0
Q9BZW2	0	1	1	1	1	1	1	0
Q6ZU69	0	1	1	1	1	1	1	0
Q14678	1	1	1	1	1	0	0	0
Q9ULK0	0	1	1	1	1	1	1	0
Q9Y320	0	0	1	1	1	1	1	0
Q9UBP6	1	0	1	1	1	0	0	0
P83111	0	1	1	1	1	1	1	0
Q08AH3	1	0	1	1	1	0	0	0
Q92817	1	1	1	1	1	1	1	0
P22670	1	1	1	1	1	1	1	0
Q9H7P9	0	0	1	1	1	0	0	0
Q05315	1	1	1	1	1	1	1	0
Q9Y388	0	0	1	1	1	1	1	0
P51815	0	1	1	1	1	0	0	0
Q5JRC9	0	1	1	1	1	1	1	0
Q8WUX1	0	0	1	1	1	0	0	0
Q3MII6	0	1	1	1	1	1	1	0
Q9UBN7	1	0	1	1	1	0	0	0
Q9ULW6	0	0	1	1	1	1	1	0
P41247	0	0	1	1	1	0	0	0
Q96NX9	0	1	1	1	1	1	1	0
Q99457	0	1	1	1	1	1	1	0
D6RGH6	1	1	1	1	1	1	1	0
P22674	0	1	1	1	1	1	1	0
Q13277	0	0	1	1	1	1	1	0
Q9H2I8	0	1	1	1	1	1	1	0
Q9BX84	0	1	1	1	1	1	1	0
P54253	1	0	1	1	1	0	0	0
Q99700	1	1	1	1	1	1	1	0
O95600	0	0	1	1	1	0	0	0
A6NKB5	0	0	1	1	1	1	1	0
Q8TCX1	0	1	1	1	1	1	1	0
Q53S33	0	0	1	1	1	0	0	0
Q96DA6	0	0	1	1	1	1	1	0
O43181	1	1	1	1	1	1	1	0
Q8N183	0	0	1	1	1	1	1	0
Q53H12	0	1	1	1	1	1	1	0
P14927	1	0	1	1	1	1	1	0
Q9Y3D3	0	0	1	1	1	1	1	0
Q7KZN9	0	0	1	1	1	1	1	0
Q9UI09	1	0	1	1	1	1	1	0
Q86Y39	1	0	0	1	1	1	1	0
Q9UJY1	0	1	1	1	1	1	1	0
Q13158	1	1	1	1	1	1	1	0
Q68BL8	0	0	1	1	1	1	1	0
Q96M91	0	1	1	1	1	1	1	0
Q7Z3Z0	0	1	1	1	1	1	1	0
O75444	0	0	1	1	1	0	0	0
P51449	1	1	1	1	1	1	1	0
Q15173	0	0	1	1	1	0	0	0
Q9UPM9	0	1	1	1	1	0	0	0
Q9BPU9	0	1	1	1	1	1	1	0
P14324	1	1	1	1	1	0	0	0
Q9NQV8	0	1	1	1	1	0	0	0
Q9H2X9	0	1	1	1	1	0	0	0
Q9H300	0	0	1	1	1	0	0	0
Q9NYL2	1	1	1	1	1	0	0	0
P02786	1	1	1	1	1	0	0	0
Q9HDC5	0	0	1	1	1	1	1	0
Q9UBT6	1	1	1	1	1	1	1	0
Q86XL3	0	0	1	1	1	1	1	0
Q8NFP4	1	0	1	1	1	1	1	0
Q9NSB8	0	1	1	1	1	1	1	0
P48681	0	1	1	1	1	1	1	0
Q8TE85	0	1	1	1	1	0	0	0
Q13303	1	0	1	1	1	0	0	0
Q52LW3	0	0	1	1	1	1	1	0
O43194	0	0	1	1	1	1	1	0
P15336	1	0	1	1	1	0	0	0
P13612	1	0	1	1	1	0	0	0
Q7Z570	0	1	1	1	1	1	1	0
Q9GZY8	0	1	1	1	1	0	0	0
O60656	0	0	1	1	1	1	1	0
Q9Y2D4	0	0	1	1	1	1	1	0
Q99704	1	0	1	1	1	1	1	0
O95243	1	0	1	1	1	1	1	0
Q9UQ52	0	0	1	1	1	0	0	0
Q8IYW5	1	1	1	1	1	1	1	0
Q2LD37	0	0	1	1	1	0	0	0
Q96KA5	0	0	1	1	1	1	1	0
P47902	1	0	1	1	1	1	1	0
P35408	0	1	1	1	1	1	1	0
Q9UMR5	1	0	1	0	1	0	0	0
P25440	1	0	1	1	1	0	0	0
O00458	0	1	1	1	1	0	0	0
Q86XI2	0	0	1	1	1	0	0	0
Q9NP71	0	1	1	1	1	1	1	0
O00291	1	1	1	1	1	1	1	0
Q96E11	0	0	1	1	1	0	0	0
Q92824	0	0	1	1	1	0	0	0
B0YJ81	0	0	1	1	1	0	0	0
Q8TDM6	0	0	1	1	1	1	1	0
Q13206	1	1	1	1	1	1	1	0
P14921	1	0	1	1	1	1	1	0
P48547	0	0	1	0	1	0	0	0
P78524	0	0	1	1	1	0	0	0
O95294	0	0	1	1	1	1	1	0
Q92979	1	1	1	0	1	0	0	0
O60312	0	0	1	1	1	1	1	0
P42126	1	0	1	1	1	1	1	0
Q12952	0	0	1	1	1	1	1	0
O00159	1	1	1	1	1	1	1	0
P36955	1	1	1	1	1	1	1	0
P46734	0	0	1	1	1	0	0	0
P17509	0	0	1	1	1	0	0	0
Q9UHV7	0	1	1	1	1	1	1	0
Q8N205	0	1	1	1	1	1	1	0
Q7Z7M0	0	0	1	1	1	1	1	0
P25940	0	0	1	1	1	1	1	0
Q96J02	1	0	1	1	1	1	1	0
Q8TD26	0	1	1	1	1	0	0	0
P78563	1	0	1	1	1	0	0	0
P11274	1	1	1	1	1	1	1	0
P56556	1	0	1	1	1	1	1	0
P05141	0	1	1	1	1	1	1	0
Q9NNX9	0	1	1	1	1	1	1	0
Q96DX4	0	1	1	1	1	0	0	0
O15400	0	0	1	1	1	0	0	0
Q7Z3T1	0	0	1	1	1	0	0	0
Q8WWV3	1	1	1	1	1	1	1	0
Q96NT0	0	1	0	1	1	1	1	0
Q8N511	0	1	1	1	1	1	1	0
Q8N766	0	0	1	1	1	0	0	0
Q99807	0	1	1	1	1	0	0	0
Q6N022	0	1	1	1	1	1	1	0
Q86VD7	0	0	1	1	1	1	1	0
P35548	0	1	1	1	1	1	1	0
O95136	0	1	1	1	1	0	0	0
P48449	1	1	1	1	1	0	0	0
Q9BWF2	1	1	1	1	1	1	1	0
O60292	0	0	1	1	1	1	1	0
Q3ZCM7	0	1	1	1	1	0	1	0
Q9UPV7	1	0	1	1	1	0	0	0
Q00059	1	0	1	1	1	0	0	0
Q9HCK1	0	0	1	1	1	1	1	0
Q9ULM3	1	0	1	1	1	0	0	0
Q9NRU3	0	0	1	1	1	1	1	0
O94851	0	0	1	1	1	1	1	0
B2RXH2	1	0	1	1	1	1	1	0
P19075	0	0	1	1	1	0	0	0
P60369	0	0	1	1	1	1	1	0
Q8N9Z2	0	0	1	1	1	1	1	0
P09917	1	0	1	1	1	1	1	0
P29590	1	0	1	1	1	1	1	0
P56182	0	0	1	1	1	0	1	0
Q495C1	0	0	1	1	1	0	0	0
Q8N436	0	0	1	1	1	1	1	0
P30990	1	0	1	1	1	1	1	0
Q9UKV5	1	0	1	1	1	1	1	0
Q10713	0	1	1	1	1	1	1	0
Q92569	0	0	1	1	1	0	0	0
Q9P021	0	0	1	1	1	1	1	0
O60673	1	0	1	1	1	0	0	0
O00482	1	0	1	1	1	0	0	0
P29323	1	0	1	1	1	0	0	0
Q9BUP0	0	0	1	1	1	1	1	0
Q9UIW0	0	0	1	1	1	1	1	0
P78536	1	0	1	1	1	1	1	0
Q96HF1	0	0	1	1	1	1	1	0
Q99466	0	0	1	1	1	0	0	0
P52849	0	0	1	1	1	0	0	0
Q6V0L0	0	0	1	1	1	1	1	0
Q7Z6J2	1	0	1	1	1	1	1	0
P13631	1	0	1	1	1	0	0	0
O60486	1	0	1	1	1	1	1	0
Q9GZS9	0	0	1	1	1	1	1	0
Q9BXA9	0	0	1	1	1	0	0	0
Q9NRE2	0	0	0	1	1	0	0	0
P36575	0	0	1	1	1	1	1	0
P54760	1	0	1	1	1	1	1	0
Q13127	1	0	1	1	1	1	1	0
Q9UHX3	1	1	1	1	1	1	1	0
Q9H808	0	1	0	1	1	1	1	0
Q8NE79	0	1	1	1	1	0	0	0
Q5F1R6	0	1	1	1	1	1	1	0
Q709C8	0	1	1	1	1	0	0	0
Q6PII3	0	1	1	1	1	1	1	0
Q08289	0	0	1	1	1	0	0	0
Q9BS91	0	0	1	1	1	1	1	0
Q8WZ60	0	0	1	1	1	1	1	0
Q9BVK6	0	0	1	1	1	1	1	0
Q02446	0	0	1	1	1	1	1	0
O00602	1	0	1	1	1	1	1	0
Q86W34	0	0	1	1	1	0	0	0
Q96EP5	0	0	1	1	1	1	1	0
Q15800	0	1	1	1	1	1	1	0
P59047	0	0	1	1	1	1	1	0
Q8N1G0	0	1	1	1	1	0	0	0
P29401	1	1	1	1	1	0	0	0
Q96K49	0	0	1	1	1	1	1	0
Q6GMR7	0	0	1	1	1	1	1	0
Q9H2D1	0	1	1	1	1	1	1	0
Q96PD7	0	0	1	1	1	1	1	0
P12829	0	1	0	1	1	0	0	0
O15056	0	0	1	1	1	1	1	0
Q96C45	0	0	1	1	1	1	1	0
Q4V328	0	0	0	1	1	1	1	0
Q7Z628	1	0	1	1	1	1	1	0
Q96JM2	0	0	1	1	1	1	1	0
Q16099	0	0	1	1	1	0	0	0
Q6PD62	0	0	1	1	1	1	1	0
Q9Y2J0	0	0	1	1	1	0	0	0
Q9BQL6	0	1	1	1	1	1	1	0
Q7L0Y3	1	1	1	1	1	1	1	0
Q96AJ1	0	0	1	1	1	0	0	0
Q8N264	0	0	1	1	1	0	0	0
P48764	0	1	1	1	1	1	1	0
Q8NFF5	0	1	1	1	1	1	1	0
Q8TAS1	0	0	1	1	1	1	1	0
P16260	0	0	1	1	1	0	0	0
Q17RG1	0	0	1	1	1	1	1	0
Q9Y2G7	0	0	1	1	1	0	0	0
Q4VCS5	0	0	1	1	1	0	0	0
P78381	0	0	1	1	1	1	1	0
Q9H6X2	1	0	1	1	1	1	1	0
Q92752	0	0	1	1	1	0	0	0
P56645	0	0	1	1	1	1	1	0
Q9H0V9	0	1	1	1	1	1	1	0
Q6NXT6	0	1	1	1	1	1	1	0
Q6NUQ1	0	1	1	1	1	1	1	0
Q8N1F7	0	1	1	1	1	1	1	0
Q9HAV4	1	0	1	1	1	1	1	0
P78543	1	0	1	1	1	0	0	0
Q96PU5	1	1	1	1	1	0	0	0
Q9NVH6	0	0	1	1	1	1	1	0
Q8NBS3	0	0	1	0	1	1	1	0
P12931	1	1	1	1	1	0	0	0
O43508	1	0	1	1	1	1	1	0
P07384	1	1	1	1	1	0	0	0
P29084	1	1	1	1	1	1	1	0
Q9UNF1	0	1	1	1	1	0	0	0
O43825	0	0	1	1	1	1	1	0
Q13133	1	1	1	1	1	0	0	0
Q502W6	0	0	1	1	1	0	0	0
Q8IZ81	0	1	1	1	1	1	1	0
P08684	1	0	1	1	1	1	1	0
Q9UHN6	0	0	1	1	1	1	1	0
Q9UHP9	0	0	1	1	1	1	1	0
Q8WU66	0	1	1	1	1	1	1	0
O00548	1	0	1	1	1	1	1	0
P49736	1	1	1	1	1	1	1	0
Q9NR45	0	1	1	1	1	1	1	0
Q8NC56	0	1	1	1	1	1	1	0
Q8TDX9	0	0	1	1	1	1	1	0
Q8N0Y7	0	1	1	1	1	1	1	0
P50747	0	1	1	1	1	0	0	0
Q5T890	0	0	1	1	1	1	1	0
P51572	1	1	1	1	1	0	0	0
P27918	0	1	1	1	1	0	0	0
Q9UL68	0	0	1	1	1	1	1	0
Q96Q05	0	0	1	1	1	0	0	0
Q9NS15	0	0	1	1	1	1	1	0
Q9H1C4	0	0	1	1	1	1	1	0
Q9NZ94	0	0	1	1	1	1	1	0
Q9Y2H9	1	0	1	1	1	1	1	0
Q70Z35	0	0	1	1	1	1	1	0
Q8IUX1	0	0	1	1	1	1	1	0
Q15904	0	1	1	1	1	1	1	0
O75746	1	1	1	1	1	1	1	0
Q96MC2	0	1	1	1	1	1	1	0
O96004	0	0	1	1	1	1	1	0
Q86XR8	1	0	1	1	1	0	0	0
P61254	0	0	1	1	1	1	1	0
Q9UEY8	0	1	1	1	1	0	0	0
Q9P2P5	0	0	1	1	1	1	1	0
Q9H2B4	0	1	1	1	1	0	0	0
P08473	1	1	1	1	1	0	0	0
Q99743	0	0	1	1	1	1	1	0
Q92622	0	0	1	1	1	0	0	0
Q14831	1	0	1	1	1	1	1	0
Q8NHM5	1	0	1	1	1	0	0	0
Q96RD7	0	0	1	1	1	1	1	0
Q8NDL9	0	1	1	1	1	0	0	0
P16520	0	1	1	1	1	1	1	0
Q8WW01	1	1	1	1	1	1	1	0
Q9Y5R6	1	0	1	1	1	1	1	0
Q9NQX0	0	0	1	1	1	1	1	0
P02689	1	0	1	1	1	1	1	0
Q9NUV7	0	0	1	1	1	1	1	0
P21810	0	1	1	1	1	1	1	0
P28908	1	0	1	0	1	0	0	0
Q95460	1	0	1	1	1	0	0	0
Q07011	1	1	1	1	1	1	1	0
Q14449	1	0	1	1	1	1	1	0
O43516	1	0	1	1	1	0	0	0
P11137	0	0	1	1	1	0	0	0
P25025	0	0	1	1	1	1	1	0
Q96DZ7	0	0	1	1	1	0	0	0
Q8IVS8	0	1	1	1	1	0	0	0
Q96EA4	0	0	0	1	1	1	1	0
O15018	0	0	1	1	1	1	1	0
O95551	1	0	1	1	1	1	1	0
Q8WZ74	0	0	1	1	1	1	1	0
P42658	1	0	1	1	1	0	0	0
Q9BT81	0	0	1	1	1	1	1	0
Q96JE9	0	0	0	1	1	1	1	0
Q6NZY4	1	0	1	1	1	0	0	0
Q12929	0	0	1	1	1	0	0	0
Q9NPD5	0	1	1	1	1	0	0	0
Q659A1	0	0	1	1	1	1	1	0
Q8NHY3	0	0	1	1	1	0	0	0
P51692	0	1	1	1	1	1	1	0
P55087	1	0	1	1	1	1	1	0
Q9H254	0	0	1	1	1	1	1	0
O15554	1	1	1	1	1	1	1	0
P20749	1	0	1	1	1	1	1	0
Q96SL8	0	0	1	1	1	1	1	0
Q8IV53	0	0	1	1	1	1	1	0
Q9Y698	0	0	1	1	1	1	1	0
Q9P0X4	0	0	1	1	1	0	0	0
Q16280	0	0	1	1	1	1	1	0
A6NNY8	0	0	1	1	1	0	0	0
P11844	0	0	1	1	1	1	1	0
Q13515	0	1	1	1	1	1	1	0
P60880	1	1	1	1	1	1	1	0
P53602	1	1	1	1	1	1	1	0
O75962	1	1	1	1	1	0	0	0
Q8WWZ3	0	1	1	1	1	1	1	0
Q8N442	0	1	1	1	1	1	1	0
O75419	1	1	1	1	1	0	0	0
Q15650	0	1	1	1	1	1	1	0
Q08AM6	0	0	1	1	1	1	1	0
P61619	0	1	1	1	1	1	1	0
Q96E22	0	0	1	1	1	1	1	0
Q9Y366	0	1	1	1	1	0	0	0
P41252	0	1	1	1	1	0	0	0
P59910	0	0	1	1	1	1	1	0
Q9BYT9	0	0	1	1	1	1	1	0
Q9UBY9	0	0	1	1	1	1	1	0
Q8IYT1	0	0	1	1	1	1	1	0
Q7Z5W3	0	0	1	1	1	1	1	0
Q00722	1	0	1	1	1	1	1	0
E9PKD4	0	0	1	1	1	1	1	0
Q13084	1	0	1	1	1	0	0	0
P55287	0	0	1	1	1	1	1	0
Q96BN8	1	1	1	1	1	1	1	0
Q8TDR0	0	1	1	1	1	1	1	0
Q16644	1	1	1	1	1	0	0	0
Q8TEW0	0	0	1	1	1	0	0	0
P50452	0	1	1	1	1	0	0	0
Q6UY14	0	1	1	1	1	0	0	0
Q9NRM1	0	1	1	1	1	1	1	0
Q9UGP8	0	0	1	1	1	1	1	0
Q9Y5K6	1	1	1	1	1	1	1	0
P16157	1	0	1	1	1	0	0	0
Q8NHU6	1	1	1	1	1	1	1	0
Q3MJ13	0	1	1	1	1	0	0	0
O43318	1	1	1	1	1	0	0	0
Q96DX7	0	1	1	1	1	1	1	0
P43007	0	1	1	1	1	1	1	0
Q13510	0	0	1	1	1	1	1	0
P23434	0	1	1	1	1	1	1	0
Q9GZZ9	1	1	1	1	1	0	0	0
P40926	1	1	1	1	1	1	1	0
P41091	0	1	1	1	1	1	1	0
P18505	0	1	1	1	1	1	1	0
Q9Y2K9	0	0	1	1	1	1	1	0
Q15652	1	0	1	1	1	1	1	0
P46940	1	0	1	1	1	1	1	0
P61328	1	1	1	1	1	0	0	0
P78357	0	0	1	1	1	1	1	0
O15399	0	1	1	1	1	1	1	0
Q8N3X1	0	0	1	1	1	1	1	0
Q96MG7	1	0	1	1	1	1	1	0
Q8TC36	0	0	1	1	1	1	1	0
Q6ZMI3	0	0	1	1	1	1	1	0
Q9Y5W7	1	0	1	1	1	1	1	0
Q86YW0	0	1	1	1	1	1	1	0
Q8IVL1	0	0	1	1	1	0	0	0
O60565	1	0	1	1	1	1	1	0
Q6P2P2	0	0	1	1	1	1	1	0
Q16832	1	1	1	1	1	0	0	0
Q9BUN5	0	1	1	1	1	1	1	0
Q9Y2U8	0	0	1	1	1	1	1	0
P11413	1	0	1	1	1	0	0	0
P48740	1	0	1	1	1	0	0	0
O60907	1	0	1	1	1	0	0	0
Q8IWV2	0	0	1	1	1	0	0	0
Q6PIF6	1	0	1	1	1	0	0	0
Q5T4F4	0	0	1	1	1	0	0	0
Q9P265	0	0	1	1	1	1	1	0
Q07973	0	1	1	1	1	1	1	0
P21918	0	0	1	1	1	1	1	0
P40855	1	0	1	1	1	1	1	0
Q9UPP1	1	0	1	1	1	0	0	0
P22680	1	0	1	1	1	1	1	0
Q8WX94	0	0	1	1	1	0	0	0
Q0ZLH3	0	1	1	1	1	0	0	0
Q13835	1	0	1	1	1	0	0	0
O15266	0	1	1	1	1	0	0	0
O95832	0	1	1	1	1	1	1	0
Q9UBB4	0	0	1	1	1	1	1	0
Q8TDD2	0	0	1	1	1	0	0	0
O95239	0	1	1	1	1	1	1	0
Q13043	1	0	1	1	1	0	0	0
O00187	1	1	1	1	1	1	1	0
Q92990	1	0	1	1	1	1	1	0
Q6QHK4	0	0	1	1	1	1	1	0
Q9BUL8	1	0	1	1	1	0	0	0
Q8TE56	0	1	1	1	1	1	1	0
Q01432	0	0	1	1	1	0	0	0
P54710	0	0	1	1	1	0	0	0
P07585	0	1	1	1	1	0	0	0
P02794	1	0	1	1	1	1	1	0
Q8NEC5	0	0	1	1	1	1	1	0
Q86WG3	0	0	1	1	1	1	1	0
P23526	1	0	1	1	1	1	1	0
O94906	1	1	1	1	1	1	1	0
Q8TCY5	0	0	1	1	1	0	0	0
Q96F46	1	1	1	1	1	1	1	0
Q9NST1	0	0	1	1	1	1	1	0
Q9BQB4	1	1	1	1	1	1	1	0
P18545	1	0	1	1	1	1	1	0
Q8WVV4	1	1	0	1	1	1	1	0
Q9UQB9	0	0	1	1	1	1	1	0
Q6NUK1	1	0	1	1	1	0	0	0
P22466	0	1	1	1	1	1	1	0
P34931	1	0	1	1	1	0	0	0
P26038	1	1	1	1	1	1	1	0
Q16572	0	0	1	1	1	1	1	0
Q15915	0	1	1	1	1	1	1	0
O15460	0	1	1	1	1	0	0	0
Q9UI95	1	1	1	1	1	0	0	0
O60930	1	1	1	1	1	1	1	0
Q96F86	1	0	1	1	1	0	0	0
Q9H2U2	0	1	1	1	1	1	1	0
Q6TGC4	1	1	1	0	1	0	0	0
O14907	1	0	1	1	1	1	1	0
Q5HYJ1	0	0	1	1	1	1	1	0
Q9HCR9	0	0	1	1	1	1	1	0
Q6ZVZ8	0	0	1	1	1	1	1	0
P61073	1	0	1	1	1	1	1	0
Q9NPC2	1	1	1	1	1	0	0	0
O75603	0	1	1	1	1	1	1	0
P01344	1	0	1	1	1	0	0	0
Q9Y4G2	1	0	1	1	1	0	0	0
Q86T24	1	0	1	1	1	0	0	0
Q12791	1	0	1	1	1	0	0	0
Q5JY77	0	0	1	1	1	0	0	0
Q8NFD5	1	0	1	1	1	0	0	0
O00567	0	0	1	1	1	1	1	0
Q8N8Q9	0	0	1	1	1	0	0	0
Q7Z403	0	0	1	1	1	0	0	0
O94903	0	1	1	1	1	1	1	0
Q9BZG2	0	1	1	1	1	1	1	0
Q9ULW8	0	1	1	1	1	1	1	0
Q9H772	0	0	1	1	1	1	1	0
O60336	0	0	1	1	1	1	1	0
Q6IQ26	0	1	1	1	1	1	1	0
Q96TA2	0	1	1	1	1	1	1	0
Q96AX1	1	0	1	1	1	1	1	0
Q9Y4X0	0	1	1	1	1	1	1	0
P28476	0	0	1	1	1	1	1	0
O43900	0	0	1	1	1	0	0	0
Q99424	0	1	1	1	1	1	1	0
P30542	1	0	1	1	1	0	0	0
Q6GMV3	0	0	1	1	1	1	1	0
Q9HC73	1	1	0	0	1	0	0	0
Q01081	1	0	1	1	1	1	1	0
P00519	1	0	1	1	1	1	1	0
P10398	1	0	1	1	1	0	0	0
P08922	1	0	1	1	1	1	1	0
P21860	1	0	1	1	1	1	1	0
P49902	1	1	1	1	1	0	0	0
Q9BXN2	0	1	1	1	1	0	0	0
P28482	1	1	1	1	1	0	0	0
P33991	0	0	1	1	1	0	0	0
P61586	1	0	1	1	1	1	1	0
O43280	0	0	1	1	1	0	0	0
Q13464	1	0	1	1	1	1	1	0
P31271	0	1	1	1	1	1	1	0
Q2KHM9	0	0	1	1	1	1	1	0
P31939	1	1	1	1	1	1	1	0
P18089	0	0	1	1	1	0	0	0
Q5XUX0	1	0	1	1	1	1	1	0
Q6ZN16	0	1	1	1	1	1	1	0
P05019	1	0	1	1	1	1	1	0
O15055	0	1	1	1	1	1	1	0
Q96P67	0	0	1	1	1	1	1	0
Q15126	1	0	1	1	1	1	1	0
Q9NWF4	0	1	1	1	1	0	0	0
A6NFK2	0	0	0	1	1	1	1	0
Q76L83	0	0	1	1	1	0	0	0
Q9UKE5	1	0	1	1	1	0	0	0
Q9H0W5	1	1	1	1	1	1	1	0
Q5JTJ3	0	0	1	1	1	0	0	0
Q9H3H1	0	1	1	1	1	1	1	0
Q9NPC8	0	0	1	1	1	1	1	0
Q8WTS1	0	1	1	1	1	1	1	0
P49767	1	0	1	1	1	0	0	0
Q4G0N4	0	1	1	1	1	0	0	0
Q9BRT2	0	1	0	1	1	0	0	0
P15085	1	0	1	1	1	1	1	0
Q96LT7	0	0	1	1	1	0	0	0
O15111	1	0	1	1	1	1	1	0
Q8IU99	0	0	1	1	1	1	1	0
Q6DD88	1	0	1	1	1	1	1	0
P01270	1	1	1	1	1	0	0	0
P54259	0	0	1	1	1	0	0	0
Q5TAT6	0	0	1	1	1	0	0	0
Q12980	1	0	1	1	1	0	0	0
Q02413	0	0	1	1	1	1	1	0
P28370	0	0	1	1	1	1	1	0
Q9BYP7	1	0	1	1	1	0	0	0
Q9BQP7	0	1	1	1	1	1	1	0
P05546	1	1	1	1	1	0	0	0
Q8NFZ3	0	0	1	1	1	0	0	0
P32969	0	0	1	1	1	0	0	0
Q03135	0	0	1	1	1	1	1	0
O95521	0	0	0	1	1	1	1	0
P05161	1	0	1	1	1	1	1	0
Q96PN6	1	0	1	1	1	0	0	0
P41220	1	0	1	1	1	1	1	0
Q96GW7	0	0	1	1	1	1	1	0
Q96T58	1	0	1	1	1	1	1	0
P04003	1	0	1	1	1	1	1	0
Q5T1R4	0	0	1	1	1	1	1	0
O95382	0	0	1	1	1	0	0	0
O75116	1	0	1	1	1	1	1	0
Q9NRP7	0	0	1	1	1	0	0	0
Q13797	0	0	1	1	1	1	1	0
Q8TF72	1	0	1	1	1	1	1	0
P15421	0	0	0	1	1	0	0	0
Q9NU22	0	0	1	1	1	0	0	0
O95050	1	0	1	1	1	1	1	0
O96001	0	0	0	1	1	1	1	0
O14520	0	0	1	1	1	1	1	0
Q9P243	0	0	1	1	1	1	1	0
P22894	1	0	1	1	1	1	1	0
Q86TM6	0	0	1	1	1	0	0	0
P52630	1	0	1	1	1	1	1	0
Q8TBY9	0	0	1	1	1	1	1	0
Q96S06	0	0	1	1	1	1	1	0
Q8TD57	0	0	1	1	1	1	1	0
